review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
8050,10683,5846,20475,2025-07-04,5,positive,The restaurant had friendly staff. Cuisine was pizza style. I ordered Mashed Potatoes and the experience was positive.,5,5,4,1
8051,5778,3907,20479,2024-01-08,5,positive,The restaurant had high value for money. Cuisine was sushi style. I ordered Sushi Combo and the experience was positive.,5,5,5,1
8052,9657,6868,20480,2024-05-22,5,positive,The restaurant had fresh ingredients. Cuisine was israeli style. I ordered Bao Bun and the experience was positive.,5,4,5,1
8053,13864,1213,20487,2024-04-09,4,positive,The restaurant had friendly staff. Cuisine was japanese style. I ordered Guacamole and the experience was positive.,4,3,5,1
8054,8153,2625,20488,2024-04-03,4,positive,The restaurant had clean place. Cuisine was sushi style. I ordered Sashimi and the experience was positive.,3,4,4,1
8055,12996,3716,20489,2025-01-02,4,positive,The restaurant had excellent service. Cuisine was greek style. I ordered Naan and the experience was positive.,3,5,5,1
8056,13369,8099,20493,2024-01-09,4,positive,The restaurant had fast delivery. Cuisine was sushi style. I ordered Veggie Roll and the experience was positive.,3,5,3,1
8057,1204,5205,20495,2024-09-20,5,positive,The restaurant had excellent service. Cuisine was israeli style. I ordered Avocado Toast and the experience was positive.,5,4,4,1
8058,7356,8316,20496,2025-03-07,4,positive,The restaurant had recommended for dinner. Cuisine was vegan style. I ordered Sushi Combo and the experience was positive.,4,5,4,1
8059,6047,4200,20502,2025-01-08,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Chicken Burger and the experience was positive.,5,4,5,1
8060,11647,1708,20503,2025-11-13,4,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Omelette and the experience was positive.,4,3,3,1
8061,12563,6676,20507,2024-11-19,2,negative,The restaurant had too expensive. Cuisine was sushi style. I ordered Chicken Burger and the experience was negative.,1,3,3,0
8062,10691,7174,20509,2025-02-22,5,positive,The restaurant had excellent service. Cuisine was italian style. I ordered Pasta Alfredo and the experience was positive.,4,5,5,1
8063,8358,6281,20511,2025-08-15,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Malabi and the experience was positive.,5,4,5,1
8064,5131,7583,20514,2024-03-26,3,neutral,The restaurant had nothing special. Cuisine was asian style. I ordered Onigiri and the experience was neutral.,2,2,2,0
8065,1959,561,20519,2025-05-22,4,positive,The restaurant had friendly staff. Cuisine was italian style. I ordered Grilled Salmon and the experience was positive.,3,5,3,1
8066,10507,9167,20521,2024-08-19,5,positive,The restaurant had high value for money. Cuisine was greek style. I ordered Samosa and the experience was positive.,4,4,4,1
8067,14709,1924,20524,2024-08-16,4,positive,The restaurant had high value for money. Cuisine was mexican style. I ordered Seafood Paella and the experience was positive.,5,4,4,1
8068,2514,9886,20525,2025-11-16,5,positive,The restaurant had delicious food. Cuisine was thai style. I ordered Bao Bun and the experience was positive.,4,5,4,1
8069,8444,5017,20526,2024-02-08,5,positive,The restaurant had recommended for dinner. Cuisine was thai style. I ordered Burrito and the experience was positive.,4,4,4,1
8070,12481,1065,20527,2024-01-24,2,negative,The restaurant had delivery was late. Cuisine was vegan style. I ordered Miso Soup and the experience was negative.,2,2,3,0
8071,5870,818,20528,2025-06-20,5,positive,The restaurant had recommended for dinner. Cuisine was cafe style. I ordered Butter Chicken and the experience was positive.,5,4,4,1
8072,3219,11245,20529,2024-06-12,4,positive,The restaurant had clean place. Cuisine was burger style. I ordered Classic Burger and the experience was positive.,3,3,4,1
8073,6574,9072,20531,2025-09-21,5,positive,The restaurant had recommended for dinner. Cuisine was sushi style. I ordered Pepperoni Pizza and the experience was positive.,4,4,5,1
8074,13346,5564,20532,2024-09-26,5,positive,The restaurant had clean place. Cuisine was seafood style. I ordered Green Curry and the experience was positive.,5,5,4,1
8075,7114,8581,20537,2025-11-10,2,negative,The restaurant had noisy place. Cuisine was italian style. I ordered Fried Rice and the experience was negative.,2,2,2,0
8076,1787,11404,20540,2024-10-27,5,positive,The restaurant had excellent service. Cuisine was pizza style. I ordered Noodles and the experience was positive.,4,5,5,1
8077,7628,7219,20546,2024-03-02,4,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Croissant and the experience was positive.,5,5,5,1
8078,14519,6427,20549,2025-03-21,5,positive,The restaurant had friendly staff. Cuisine was steakhouse style. I ordered Massaman Curry and the experience was positive.,5,5,4,1
8079,13253,7534,20553,2025-10-10,5,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Smoothie Bowl and the experience was positive.,4,5,5,1
8080,6913,9359,20554,2025-02-13,5,positive,The restaurant had excellent service. Cuisine was israeli style. I ordered Smoothie Bowl and the experience was positive.,5,5,5,1
8081,11542,6467,20557,2024-11-11,4,positive,The restaurant had excellent service. Cuisine was thai style. I ordered Baklava and the experience was positive.,3,4,3,1
8082,3174,656,20558,2024-03-21,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Omelette and the experience was positive.,4,5,4,1
8083,1712,7057,20565,2024-02-18,5,positive,The restaurant had clean place. Cuisine was cafe style. I ordered Garlic Bread and the experience was positive.,5,5,5,1
8084,2069,853,20567,2025-03-26,5,positive,The restaurant had excellent service. Cuisine was greek style. I ordered Greek Salad and the experience was positive.,4,4,5,1
8085,6635,3947,20568,2025-11-04,5,positive,The restaurant had high value for money. Cuisine was mediterranean style. I ordered Mashed Potatoes and the experience was positive.,5,5,5,1
8086,885,8228,20571,2024-06-08,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Fish & Chips and the experience was positive.,5,5,4,1
8087,13380,6645,20575,2024-02-01,3,neutral,The restaurant had standard menu. Cuisine was burger style. I ordered Fried Rice and the experience was neutral.,3,2,2,0
8088,8605,5506,20576,2024-07-01,5,positive,The restaurant had great atmosphere. Cuisine was cafe style. I ordered Hummus Plate and the experience was positive.,5,5,5,1
8089,6534,8172,20577,2025-12-24,4,positive,The restaurant had fast delivery. Cuisine was japanese style. I ordered Chicken Burger and the experience was positive.,3,5,4,1
8090,7436,2894,20578,2025-01-19,5,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Churros and the experience was positive.,5,5,5,1
8091,9107,8711,20580,2025-04-17,4,positive,The restaurant had fast delivery. Cuisine was greek style. I ordered Shakshuka and the experience was positive.,3,5,5,1
8092,4146,8620,20586,2025-12-30,5,positive,The restaurant had delicious food. Cuisine was asian style. I ordered Calamari and the experience was positive.,4,4,4,1
8093,14606,6383,20587,2025-11-01,4,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Ribeye Steak and the experience was positive.,5,3,4,1
8094,12403,3925,20589,2024-05-08,3,neutral,The restaurant had okay for quick lunch. Cuisine was japanese style. I ordered Spring Rolls and the experience was neutral.,3,2,4,0
8095,701,10444,20592,2025-12-21,4,positive,The restaurant had friendly staff. Cuisine was thai style. I ordered Lamb Skewers and the experience was positive.,3,3,4,1
8096,6152,3094,20593,2025-02-14,2,negative,The restaurant had delivery was late. Cuisine was sushi style. I ordered Gyros and the experience was negative.,1,1,1,0
8097,1493,9723,20595,2024-07-09,4,positive,The restaurant had excellent service. Cuisine was italian style. I ordered Mezze Plate and the experience was positive.,4,3,4,1
8098,6342,1698,20596,2025-07-25,4,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Nigiri Set and the experience was positive.,5,4,3,1
8099,5548,6133,20598,2025-04-26,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Greek Salad and the experience was positive.,4,4,4,1
8100,355,2158,20599,2025-03-18,4,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Cheesecake and the experience was positive.,5,4,4,1
8101,12358,11914,20600,2025-05-06,3,neutral,The restaurant had nothing special. Cuisine was pizza style. I ordered Seafood Paella and the experience was neutral.,4,2,3,0
8102,1917,8774,20601,2025-05-17,4,positive,The restaurant had high value for money. Cuisine was japanese style. I ordered Ribeye Steak and the experience was positive.,4,5,5,1
8103,1021,3879,20602,2024-10-09,5,positive,The restaurant had friendly staff. Cuisine was steakhouse style. I ordered Sashimi and the experience was positive.,5,4,5,1
8104,14595,2904,20604,2025-08-24,4,positive,The restaurant had high value for money. Cuisine was indian style. I ordered Fried Rice and the experience was positive.,3,4,3,1
8105,5015,11446,20607,2024-09-20,5,positive,The restaurant had great atmosphere. Cuisine was mediterranean style. I ordered Moussaka and the experience was positive.,4,5,5,1
8106,6591,10277,20612,2025-08-12,4,positive,The restaurant had high value for money. Cuisine was israeli style. I ordered Greek Salad and the experience was positive.,3,5,5,1
8107,10856,9865,20613,2024-12-05,5,positive,The restaurant had excellent service. Cuisine was greek style. I ordered Papaya Salad and the experience was positive.,5,5,5,1
8108,1137,10483,20614,2024-04-02,5,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Fried Rice and the experience was positive.,5,4,5,1
8109,13088,3943,20615,2025-03-11,5,positive,The restaurant had recommended for dinner. Cuisine was japanese style. I ordered Cheesecake and the experience was positive.,4,5,5,1
8110,9934,7129,20617,2024-01-31,5,positive,The restaurant had great atmosphere. Cuisine was cafe style. I ordered Tuna Roll and the experience was positive.,5,5,5,1
8111,13147,3323,20621,2025-08-09,5,positive,The restaurant had fresh ingredients. Cuisine was thai style. I ordered Ribeye Steak and the experience was positive.,4,4,4,1
8112,14372,9482,20623,2024-03-11,3,neutral,The restaurant had okay for quick lunch. Cuisine was indian style. I ordered Tiramisu and the experience was neutral.,4,2,3,0
8113,4143,6961,20627,2024-10-11,4,positive,The restaurant had clean place. Cuisine was asian style. I ordered Pancakes and the experience was positive.,4,3,4,1
8114,9266,11935,20629,2024-09-06,5,positive,The restaurant had great atmosphere. Cuisine was steakhouse style. I ordered Tiramisu and the experience was positive.,4,5,4,1
8115,10464,5540,20632,2024-06-15,4,positive,The restaurant had friendly staff. Cuisine was seafood style. I ordered Green Curry and the experience was positive.,4,3,3,1
8116,13336,3293,20635,2025-09-02,5,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Sashimi and the experience was positive.,4,5,4,1
8117,8626,6967,20638,2024-03-15,5,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Veggie Roll and the experience was positive.,5,4,4,1
8118,12331,2954,20641,2025-05-14,5,positive,The restaurant had delicious food. Cuisine was vegan style. I ordered Souvlaki and the experience was positive.,5,4,5,1
8119,7264,7982,20644,2025-03-16,3,neutral,The restaurant had good location. Cuisine was sushi style. I ordered Grilled Fish and the experience was neutral.,4,3,4,0
8120,9297,5578,20647,2025-08-29,2,negative,The restaurant had long waiting time. Cuisine was burger style. I ordered Hummus Plate and the experience was negative.,3,3,3,0
8121,12397,9669,20650,2025-01-31,5,positive,The restaurant had fresh ingredients. Cuisine was indian style. I ordered Mezze Plate and the experience was positive.,4,4,5,1
8122,12210,10944,20652,2025-10-12,3,neutral,The restaurant had nothing special. Cuisine was cafe style. I ordered Entrecote and the experience was neutral.,3,2,4,0
8123,14162,5864,20654,2025-03-26,4,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Avocado Toast and the experience was positive.,5,4,5,1
8124,6992,1242,20655,2025-12-16,4,positive,The restaurant had great atmosphere. Cuisine was indian style. I ordered Onigiri and the experience was positive.,3,3,5,1
8125,13048,7003,20656,2024-06-25,5,positive,The restaurant had recommended for dinner. Cuisine was vegan style. I ordered Cheeseburger and the experience was positive.,4,4,4,1
8126,5716,8903,20657,2024-03-26,5,positive,The restaurant had great atmosphere. Cuisine was asian style. I ordered Souvlaki and the experience was positive.,4,5,4,1
8127,1755,4701,20658,2025-07-22,1,negative,The restaurant had delivery was late. Cuisine was indian style. I ordered Butter Chicken and the experience was negative.,1,1,2,0
