order_id,customer_id,restaurant_id,order_datetime,order_channel,party_size,total_amount,discount_amount,delivery_minutes,order_status
21140,11653,3770,2025-04-13 22:40:00,dine_in,4,84.1,0.0,0,completed
21141,9979,2777,2024-01-01 19:29:00,app,5,641.36,0.0,0,completed
21142,4694,3733,2025-08-26 13:02:00,dine_in,7,27.85,0.0,0,completed
21143,7731,3729,2024-04-05 22:36:00,website,1,633.72,63.37,0,completed
21144,14143,517,2024-05-19 22:43:00,dine_in,7,257.19,0.0,0,completed
21145,8321,469,2024-06-20 10:07:00,app,2,247.52,37.13,0,completed
21146,13580,1380,2025-06-17 21:50:00,delivery,8,116.86,0.0,55,completed
21147,10870,10746,2024-01-28 14:24:00,dine_in,4,185.25,0.0,0,completed
21148,12379,5924,2025-07-15 14:00:00,takeaway,5,284.13,14.21,0,cancelled
21149,7584,11554,2024-02-11 10:39:00,delivery,1,366.62,54.99,34,cancelled
21150,6188,10395,2025-10-28 16:16:00,delivery,8,87.73,8.77,20,completed
21151,570,10684,2024-11-03 12:19:00,website,8,541.58,54.16,0,completed
21152,1114,5231,2024-04-20 17:29:00,takeaway,2,84.61,12.69,0,completed
21153,315,3466,2024-06-01 21:40:00,app,4,35.74,5.36,0,completed
21154,6102,1626,2025-03-04 15:06:00,dine_in,7,244.6,24.46,0,completed
21155,12120,50,2025-05-16 18:22:00,takeaway,6,177.71,0.0,0,completed
21156,2073,4780,2024-03-09 21:58:00,delivery,6,344.86,0.0,64,completed
21157,6413,4207,2024-04-17 17:36:00,dine_in,3,101.18,0.0,0,completed
21158,5982,9157,2025-06-11 18:44:00,takeaway,8,166.81,0.0,0,completed
21159,2523,9694,2024-09-19 20:42:00,delivery,1,322.8,32.28,19,completed
21160,7370,11660,2024-11-04 16:24:00,takeaway,5,488.0,73.2,0,completed
21161,7785,4729,2024-03-28 22:14:00,dine_in,5,261.75,0.0,0,completed
21162,11718,5484,2025-11-27 20:19:00,delivery,7,35.46,0.0,50,completed
21163,1703,5417,2024-04-15 17:08:00,dine_in,6,62.58,6.26,0,completed
21164,7127,5617,2025-04-06 15:54:00,website,7,251.57,25.16,0,completed
21165,10984,3332,2024-03-27 23:53:00,takeaway,2,274.47,13.72,0,completed
21166,5713,8733,2024-09-25 10:49:00,dine_in,8,33.62,1.68,0,completed
21167,8594,5097,2024-09-19 15:29:00,dine_in,4,252.03,0.0,0,completed
21168,3428,629,2025-11-06 10:30:00,dine_in,8,553.96,27.7,0,completed
21169,6162,3223,2025-02-09 23:07:00,takeaway,2,347.13,34.71,0,completed
21170,2004,7418,2024-09-29 16:29:00,dine_in,8,60.0,0.0,0,completed
21171,8828,4478,2024-04-03 22:46:00,takeaway,4,357.26,17.86,0,completed
21172,6913,8146,2024-05-06 12:08:00,delivery,3,512.37,0.0,60,completed
21173,10158,11901,2025-10-16 16:44:00,website,3,974.64,97.46,0,completed
21174,405,7867,2024-11-26 12:15:00,delivery,3,537.84,0.0,17,completed
21175,877,9743,2024-04-04 19:03:00,dine_in,2,125.13,0.0,0,completed
21176,13206,10256,2025-03-26 13:05:00,dine_in,2,122.27,0.0,0,completed
21177,3625,11934,2024-03-16 13:33:00,app,6,434.76,0.0,0,completed
21178,216,11405,2025-12-16 15:59:00,dine_in,7,292.75,14.64,0,completed
21179,9713,213,2024-01-14 22:07:00,delivery,8,367.34,18.37,22,completed
21180,3309,11536,2025-05-16 13:52:00,dine_in,7,586.11,29.31,0,completed
21181,899,9291,2025-08-06 22:54:00,takeaway,4,262.92,0.0,0,completed
21182,13064,11352,2025-02-27 13:51:00,website,5,70.54,10.58,0,completed
21183,5832,2932,2025-07-26 22:22:00,delivery,6,732.12,0.0,66,completed
21184,5636,5416,2025-09-03 16:44:00,dine_in,2,219.31,32.9,0,completed
21185,5862,11543,2025-08-05 20:55:00,delivery,1,89.28,8.93,15,completed
21186,7208,4419,2024-11-14 14:15:00,dine_in,4,90.72,0.0,0,completed
21187,3317,6331,2024-12-22 11:54:00,dine_in,7,112.24,0.0,0,completed
21188,8344,5838,2025-09-30 13:26:00,dine_in,4,136.16,13.62,0,refunded
21189,53,4337,2025-09-29 12:54:00,delivery,5,557.2,27.86,53,completed
21190,7453,10651,2025-08-17 18:41:00,dine_in,7,256.16,0.0,0,completed
21191,13753,4294,2025-03-15 20:10:00,delivery,2,25.39,0.0,40,completed
21192,3124,7678,2025-09-09 18:59:00,delivery,5,225.52,0.0,15,completed
21193,1715,4821,2025-11-06 10:52:00,dine_in,7,222.0,33.3,0,completed
21194,1772,11716,2025-09-13 16:55:00,website,3,684.24,0.0,0,completed
21195,13939,10597,2024-06-11 23:53:00,app,2,231.25,0.0,0,completed
21196,7518,2836,2025-05-28 17:35:00,website,8,898.74,0.0,0,completed
21197,14338,3451,2024-06-30 21:22:00,app,6,52.02,5.2,0,completed
21198,11841,9740,2024-03-30 10:13:00,delivery,4,356.46,0.0,34,completed
21199,4742,465,2024-03-19 20:21:00,delivery,1,335.36,0.0,31,completed
21200,10816,2158,2025-03-08 19:27:00,app,4,1033.53,0.0,0,completed
21201,13488,7513,2025-10-28 19:33:00,delivery,3,235.26,0.0,44,completed
21202,11264,8027,2025-12-11 22:17:00,takeaway,7,133.45,13.35,0,completed
21203,3304,2325,2025-01-15 15:51:00,app,4,392.75,0.0,0,cancelled
21204,5723,10993,2025-10-02 17:11:00,dine_in,8,242.35,36.35,0,completed
21205,6740,10804,2025-02-06 17:16:00,app,2,480.33,72.05,0,completed
21206,9887,6447,2024-03-07 15:12:00,delivery,3,55.56,0.0,71,completed
21207,3511,6766,2025-06-12 16:19:00,takeaway,5,301.0,45.15,0,completed
21208,10744,5026,2024-07-01 22:42:00,delivery,7,27.43,0.0,67,completed
21209,4696,2547,2025-01-03 21:32:00,dine_in,5,494.67,0.0,0,completed
21210,7086,9156,2024-12-17 16:08:00,delivery,7,498.04,0.0,40,cancelled
21211,1611,5185,2024-03-27 10:27:00,dine_in,3,264.2,0.0,0,completed
21212,10660,10729,2025-09-12 22:52:00,takeaway,7,1060.54,159.08,0,completed
21213,1979,5315,2025-07-03 13:29:00,delivery,2,498.72,0.0,53,completed
21214,5213,2471,2024-11-16 10:02:00,delivery,7,252.44,25.24,64,cancelled
21215,10550,11048,2025-08-31 18:55:00,delivery,7,197.94,29.69,16,completed
21216,1870,9888,2024-10-31 19:52:00,website,2,76.8,7.68,0,completed
21217,3769,769,2025-06-26 23:00:00,takeaway,1,75.75,7.58,0,refunded
21218,3864,2711,2024-07-26 18:53:00,dine_in,2,220.3,22.03,0,completed
21219,5070,953,2025-07-26 17:50:00,website,6,37.1,1.86,0,completed
21220,4068,6331,2024-07-29 21:33:00,website,7,214.74,10.74,0,completed
21221,3452,1166,2025-02-03 15:15:00,app,2,244.04,36.61,0,completed
21222,1161,7850,2024-12-03 23:20:00,delivery,5,91.56,0.0,37,completed
21223,79,9982,2024-02-24 16:29:00,dine_in,2,461.96,23.1,0,completed
21224,2193,1678,2024-11-16 12:51:00,delivery,8,56.5,2.83,71,completed
21225,1044,1225,2024-06-08 20:13:00,dine_in,2,269.4,13.47,0,completed
21226,4004,1797,2024-08-24 20:39:00,website,7,121.77,0.0,0,completed
21227,5130,11358,2025-12-30 17:13:00,dine_in,1,438.15,0.0,0,completed
21228,8934,5441,2025-04-27 23:27:00,app,8,118.2,17.73,0,cancelled
21229,10762,38,2025-02-22 16:23:00,website,7,496.11,0.0,0,completed
21230,8565,50,2024-07-04 16:34:00,dine_in,3,226.65,34.0,0,completed
21231,3088,8493,2025-02-08 19:28:00,website,3,344.85,34.49,0,cancelled
21232,13350,10547,2025-03-30 15:52:00,takeaway,1,100.01,10.0,0,cancelled
21233,8706,9820,2025-12-28 16:53:00,app,2,534.53,0.0,0,completed
21234,11508,11345,2025-02-21 20:56:00,delivery,6,1410.77,0.0,30,completed
21235,11218,7532,2025-11-14 18:13:00,delivery,8,408.36,40.84,18,completed
21236,12785,6942,2025-12-28 13:27:00,website,2,65.36,3.27,0,completed
21237,6936,3013,2025-10-15 11:25:00,delivery,5,105.0,10.5,48,completed
21238,5526,8719,2025-03-06 13:35:00,dine_in,5,144.14,7.21,0,completed
21239,8892,10240,2025-11-29 10:33:00,dine_in,5,52.06,7.81,0,cancelled
21240,9258,1322,2024-09-24 20:54:00,app,5,253.08,37.96,0,completed
21241,12591,4360,2025-11-09 10:29:00,dine_in,5,226.63,11.33,0,completed
21242,1900,1144,2025-02-05 14:20:00,dine_in,8,236.21,23.62,0,completed
21243,13049,549,2025-10-13 20:01:00,dine_in,1,434.79,0.0,0,completed
21244,8320,3185,2024-03-20 11:39:00,dine_in,5,696.8,69.68,0,completed
21245,13954,4224,2024-10-26 21:49:00,dine_in,3,627.49,62.75,0,completed
21246,12595,1766,2025-09-26 17:22:00,app,8,109.35,16.4,0,cancelled
21247,12553,4957,2024-10-25 10:41:00,app,2,253.81,38.07,0,cancelled
21248,328,10406,2024-04-17 19:18:00,dine_in,7,49.64,7.45,0,completed
21249,13116,7538,2024-05-17 13:18:00,dine_in,7,262.74,13.14,0,completed
21250,62,9224,2025-11-20 11:08:00,takeaway,7,1056.3,52.81,0,completed
21251,1778,5462,2024-11-26 20:13:00,delivery,5,336.59,0.0,44,completed
21252,7441,5240,2025-12-01 16:08:00,takeaway,6,156.43,15.64,0,completed
21253,8111,5151,2025-04-14 14:11:00,delivery,2,409.03,0.0,42,completed
21254,6022,478,2024-11-17 10:14:00,delivery,1,347.5,0.0,18,completed
21255,11043,6171,2025-06-02 18:50:00,app,6,191.37,0.0,0,completed
21256,2331,11611,2024-03-18 22:06:00,website,8,151.16,15.12,0,completed
21257,1443,4295,2024-04-25 10:12:00,website,7,1147.88,0.0,0,completed
21258,372,3312,2025-12-10 22:14:00,delivery,7,1358.47,203.77,29,completed
21259,6650,10196,2025-04-17 15:57:00,delivery,5,716.81,0.0,42,completed
21260,763,7227,2024-07-15 21:36:00,delivery,2,304.56,0.0,61,completed
21261,7292,161,2025-02-15 20:25:00,dine_in,2,218.8,0.0,0,completed
21262,2053,4381,2025-11-03 18:59:00,dine_in,3,185.9,9.29,0,completed
21263,14665,3299,2025-03-09 17:25:00,delivery,3,92.97,0.0,75,completed
21264,1964,4591,2025-09-05 20:58:00,delivery,4,753.86,75.39,18,completed
21265,1304,7813,2025-06-25 10:40:00,delivery,8,360.53,36.05,56,completed
21266,7815,978,2025-02-12 12:04:00,delivery,3,251.42,12.57,45,completed
21267,9539,9084,2025-01-29 19:43:00,app,8,312.89,31.29,0,completed
21268,13348,3161,2024-02-20 19:48:00,dine_in,6,1203.6,0.0,0,completed
21269,11700,8097,2024-02-22 12:53:00,dine_in,2,247.09,24.71,0,completed
21270,14791,10571,2025-05-30 18:57:00,delivery,4,282.21,0.0,61,completed
21271,13321,2214,2025-03-20 20:15:00,app,2,45.0,0.0,0,completed
21272,10905,10520,2024-09-10 10:27:00,website,1,67.69,10.15,0,completed
21273,7547,5199,2025-08-22 12:55:00,takeaway,5,206.59,10.33,0,completed
21274,5746,6322,2025-12-14 11:09:00,delivery,4,293.9,29.39,75,completed
21275,7863,2027,2024-04-21 13:48:00,delivery,1,198.27,29.74,69,completed
21276,6418,1352,2025-06-01 16:18:00,app,7,343.56,34.36,0,completed
21277,7561,6905,2024-11-27 23:06:00,app,5,110.06,0.0,0,completed
21278,2843,6487,2024-02-29 15:40:00,app,1,40.18,2.01,0,completed
21279,12338,7834,2024-08-26 21:35:00,takeaway,5,215.24,0.0,0,completed
21280,13597,9344,2024-05-21 17:19:00,app,2,680.91,0.0,0,completed
21281,2858,6275,2025-07-31 13:28:00,dine_in,1,147.54,0.0,0,completed
21282,4958,613,2024-05-19 16:52:00,app,5,154.79,0.0,0,completed
21283,8350,10653,2024-11-05 17:11:00,delivery,6,120.72,0.0,30,refunded
21284,10882,10870,2025-05-04 21:18:00,dine_in,4,331.6,0.0,0,completed
21285,5316,10031,2025-11-07 13:52:00,delivery,3,1145.79,0.0,67,completed
21286,8006,1427,2025-08-12 11:38:00,website,4,394.76,39.48,0,completed
21287,9089,2233,2024-11-06 22:13:00,app,5,92.68,0.0,0,completed
21288,4067,7091,2024-06-19 12:46:00,delivery,4,773.79,38.69,56,completed
21289,6803,7950,2024-05-20 19:19:00,delivery,1,394.09,0.0,51,completed
21290,7630,10138,2024-06-26 23:28:00,website,8,78.0,11.7,0,completed
21291,456,5343,2025-03-21 12:51:00,dine_in,3,116.18,0.0,0,completed
21292,8401,7768,2024-09-17 11:20:00,delivery,7,412.19,61.83,39,completed
21293,3905,5926,2024-08-09 23:53:00,delivery,1,294.86,0.0,31,completed
21294,1843,1366,2024-10-16 12:07:00,website,8,61.17,3.06,0,completed
21295,12824,9520,2025-08-04 10:09:00,delivery,2,359.58,0.0,29,completed
21296,8803,7618,2025-05-25 11:53:00,dine_in,6,464.88,23.24,0,completed
21297,10369,1716,2024-05-07 10:12:00,takeaway,1,31.62,0.0,0,completed
21298,13341,11013,2024-04-26 17:16:00,app,7,707.48,0.0,0,completed
21299,5477,2947,2024-08-25 13:48:00,delivery,5,252.84,12.64,43,completed
21300,3887,5243,2024-01-20 20:08:00,delivery,4,517.74,0.0,23,completed
21301,1465,4560,2025-10-23 12:31:00,delivery,1,339.22,50.88,38,completed
21302,12481,6819,2025-09-10 14:37:00,takeaway,7,431.16,64.67,0,completed
21303,6229,8925,2024-05-14 17:36:00,delivery,4,809.52,0.0,68,completed
21304,7648,320,2025-09-22 11:28:00,delivery,4,88.66,8.87,28,completed
21305,4747,1746,2024-04-28 22:26:00,dine_in,1,268.96,13.45,0,completed
21306,8833,11257,2025-12-05 16:56:00,dine_in,4,451.74,67.76,0,completed
21307,3987,5450,2024-10-29 13:49:00,dine_in,5,451.04,0.0,0,completed
21308,6295,3971,2024-12-11 19:25:00,app,7,914.12,91.41,0,completed
21309,5169,6198,2024-03-05 15:33:00,takeaway,4,120.81,0.0,0,refunded
21310,6899,1565,2024-05-20 23:18:00,app,7,764.51,0.0,0,completed
21311,10022,6093,2024-05-05 19:47:00,dine_in,5,289.52,0.0,0,completed
21312,12569,1387,2025-07-30 19:52:00,takeaway,3,578.68,57.87,0,completed
21313,8804,1911,2025-07-18 22:58:00,app,5,1384.88,207.73,0,completed
21314,5240,10176,2025-12-08 15:03:00,dine_in,3,284.69,0.0,0,completed
21315,6523,4317,2025-03-31 15:40:00,dine_in,8,563.82,0.0,0,completed
21316,6536,7815,2025-01-26 15:34:00,takeaway,7,165.05,0.0,0,completed
21317,2151,4766,2025-02-18 14:37:00,delivery,4,189.05,28.36,68,completed
21318,14362,11038,2025-09-23 23:01:00,app,8,770.08,115.51,0,completed
21319,14734,5314,2024-04-25 16:57:00,app,4,418.26,0.0,0,completed
21320,14988,6361,2025-06-14 17:06:00,delivery,5,607.13,30.36,69,cancelled
21321,660,9535,2024-01-13 12:44:00,app,1,34.97,0.0,0,completed
21322,12979,4931,2024-09-17 23:33:00,app,1,333.96,0.0,0,completed
21323,12029,248,2025-05-25 14:37:00,takeaway,2,187.66,18.77,0,completed
21324,9721,5676,2025-09-06 21:10:00,delivery,2,522.74,0.0,27,completed
21325,2919,8337,2025-06-09 14:12:00,app,1,622.16,62.22,0,completed
21326,13955,1658,2024-08-22 20:58:00,delivery,4,44.44,0.0,55,completed
21327,1671,4453,2025-11-23 17:00:00,website,1,265.39,0.0,0,completed
21328,9022,8245,2024-12-03 15:48:00,dine_in,1,308.55,0.0,0,completed
21329,3107,130,2024-01-17 16:26:00,app,7,205.17,0.0,0,completed
21330,1245,10083,2025-12-26 15:25:00,app,6,31.0,3.1,0,completed
21331,5092,787,2024-09-12 14:24:00,delivery,4,285.94,0.0,37,completed
21332,537,1011,2024-10-16 14:26:00,dine_in,3,68.58,0.0,0,completed
21333,11085,3900,2025-06-13 19:33:00,website,3,417.86,62.68,0,completed
21334,14677,2645,2025-02-16 15:27:00,dine_in,3,385.56,0.0,0,completed
21335,11333,8875,2024-09-07 21:38:00,dine_in,7,458.02,0.0,0,completed
21336,4641,10508,2025-02-05 12:39:00,delivery,7,200.61,30.09,14,completed
21337,3171,1243,2024-09-12 13:43:00,delivery,3,425.73,21.29,51,completed
21338,10932,7741,2024-10-10 16:54:00,takeaway,5,877.51,0.0,0,completed
21339,8486,4221,2025-06-19 12:53:00,dine_in,3,40.11,2.01,0,completed
21340,1751,11907,2024-08-29 22:40:00,app,3,625.27,31.26,0,completed
21341,489,7887,2025-05-18 22:54:00,delivery,4,158.36,15.84,60,completed
21342,7840,6695,2024-12-10 15:20:00,takeaway,2,79.36,7.94,0,completed
21343,2257,3665,2025-12-22 20:44:00,app,4,411.16,20.56,0,completed
21344,4667,7089,2025-07-30 22:10:00,app,4,48.6,0.0,0,completed
21345,5442,5972,2024-09-16 11:38:00,delivery,8,170.78,0.0,31,completed
21346,2300,11811,2024-02-20 12:28:00,dine_in,3,127.05,0.0,0,completed
21347,5567,5006,2025-10-17 15:04:00,dine_in,5,277.82,13.89,0,completed
21348,3460,2380,2025-04-01 17:18:00,app,4,288.29,0.0,0,completed
21349,1249,10553,2024-01-26 18:04:00,app,7,436.1,21.81,0,completed
21350,7147,7204,2025-01-04 12:57:00,delivery,1,996.63,49.83,63,completed
21351,14432,2108,2025-03-08 22:21:00,app,8,165.94,0.0,0,refunded
21352,3682,11275,2024-05-15 14:02:00,dine_in,3,108.39,0.0,0,completed
21353,6716,5978,2025-04-18 14:04:00,delivery,6,157.97,0.0,40,cancelled
21354,11509,8614,2024-02-13 15:46:00,app,1,314.6,47.19,0,completed
21355,10062,630,2025-07-26 13:27:00,dine_in,2,128.51,19.28,0,completed
21356,7373,2543,2024-10-22 22:19:00,app,2,237.25,0.0,0,completed
21357,5254,5033,2025-10-26 19:03:00,dine_in,4,458.22,22.91,0,completed
21358,10776,5236,2024-06-15 21:21:00,website,1,75.46,0.0,0,completed
21359,9546,2877,2025-07-18 23:22:00,dine_in,8,637.0,0.0,0,completed
21360,1809,6253,2024-06-30 15:10:00,takeaway,3,464.74,0.0,0,completed
21361,7327,8561,2025-12-24 10:20:00,dine_in,3,63.37,0.0,0,completed
21362,13079,2411,2025-05-07 14:29:00,website,1,193.24,19.32,0,completed
21363,8347,9958,2025-03-13 23:58:00,takeaway,6,421.11,0.0,0,completed
21364,8656,11605,2025-09-13 20:47:00,delivery,3,42.68,2.13,45,completed
21365,3954,1919,2025-12-25 20:28:00,delivery,8,452.55,22.63,52,completed
21366,11894,701,2025-02-10 17:32:00,delivery,3,64.44,6.44,27,completed
21367,3505,11759,2024-10-31 22:41:00,dine_in,7,826.11,0.0,0,completed
21368,13030,6661,2025-08-17 20:14:00,delivery,1,346.45,0.0,56,completed
21369,13907,4222,2024-04-14 10:40:00,delivery,3,86.01,12.9,27,completed
21370,3854,6442,2024-02-19 13:00:00,app,1,590.62,88.59,0,completed
21371,3607,4109,2024-09-12 13:31:00,takeaway,3,573.5,57.35,0,completed
21372,5531,3098,2025-08-19 16:12:00,delivery,6,131.16,13.12,32,cancelled
21373,7354,10951,2024-11-13 12:29:00,delivery,6,79.34,0.0,43,completed
21374,8600,8271,2024-06-22 17:25:00,dine_in,7,682.77,0.0,0,completed
21375,11225,7569,2025-12-27 12:47:00,delivery,4,615.41,0.0,27,completed
21376,7707,7657,2024-08-17 15:18:00,dine_in,7,104.73,5.24,0,completed
21377,1920,11938,2025-10-20 16:13:00,delivery,4,127.68,0.0,39,completed
21378,12944,7309,2025-12-07 22:50:00,delivery,8,1271.01,63.55,35,completed
21379,9230,381,2025-02-01 13:30:00,delivery,7,620.32,62.03,47,cancelled
21380,5054,1244,2025-07-21 22:07:00,delivery,1,67.56,0.0,39,completed
21381,3902,538,2025-08-25 21:57:00,dine_in,3,106.24,0.0,0,completed
21382,2955,2578,2025-06-12 17:36:00,dine_in,7,519.04,0.0,0,completed
21383,5245,716,2025-01-18 10:57:00,app,1,220.83,0.0,0,completed
21384,7149,1224,2025-12-16 11:10:00,dine_in,1,162.26,8.11,0,completed
21385,9731,5606,2024-03-28 17:55:00,delivery,8,290.82,0.0,20,completed
21386,14564,7010,2024-09-26 18:30:00,dine_in,4,207.34,0.0,0,completed
21387,1212,8765,2025-07-15 17:56:00,website,6,77.68,0.0,0,completed
21388,14328,2699,2025-07-10 12:56:00,dine_in,1,382.96,0.0,0,completed
21389,6643,6860,2024-11-20 22:46:00,app,3,297.63,0.0,0,completed
21390,12055,8191,2025-04-28 11:31:00,delivery,3,284.49,0.0,65,completed
21391,2952,10899,2025-07-28 21:32:00,delivery,7,832.02,0.0,42,completed
21392,1440,561,2025-01-02 20:13:00,dine_in,1,351.26,0.0,0,completed
21393,9119,9264,2024-12-12 11:05:00,dine_in,8,253.46,25.35,0,completed
21394,3185,1390,2024-12-21 16:48:00,delivery,4,443.41,0.0,22,completed
21395,3338,3800,2025-05-23 11:52:00,delivery,8,351.45,0.0,55,completed
21396,11421,2428,2024-04-23 23:53:00,website,6,653.23,97.98,0,completed
21397,13348,1092,2024-09-27 13:36:00,dine_in,5,149.34,0.0,0,completed
21398,10749,3893,2024-02-22 10:18:00,takeaway,6,607.85,0.0,0,completed
21399,9946,6149,2025-04-21 19:52:00,takeaway,1,141.18,14.12,0,completed
21400,8225,6732,2025-02-26 19:24:00,takeaway,4,192.54,19.25,0,completed
21401,7004,9702,2025-10-05 23:48:00,dine_in,5,114.15,0.0,0,completed
21402,5995,4503,2024-08-09 14:52:00,dine_in,4,524.89,0.0,0,completed
21403,871,7113,2024-10-23 16:05:00,app,1,164.85,0.0,0,completed
21404,14938,2705,2024-09-14 11:55:00,delivery,6,134.49,20.17,15,completed
21405,6980,3528,2025-02-07 11:54:00,website,6,1027.95,102.8,0,completed
21406,10505,9633,2025-11-14 22:45:00,dine_in,2,741.64,37.08,0,completed
21407,557,4629,2024-11-28 13:26:00,app,2,120.32,0.0,0,completed
21408,10360,2756,2025-12-07 13:44:00,app,7,103.1,0.0,0,completed
21409,4039,10422,2025-01-23 15:52:00,dine_in,3,158.94,23.84,0,completed
21410,1995,11577,2025-10-16 23:01:00,app,7,113.97,0.0,0,completed
21411,13777,7270,2024-01-28 10:32:00,dine_in,6,613.59,92.04,0,completed
21412,153,610,2024-08-24 22:20:00,website,5,307.89,46.18,0,completed
21413,5564,3343,2024-01-04 10:49:00,takeaway,4,207.0,0.0,0,completed
21414,12359,5514,2025-05-04 14:55:00,dine_in,4,405.81,40.58,0,completed
21415,11112,2875,2024-01-28 11:16:00,dine_in,1,546.67,0.0,0,completed
21416,3614,9235,2025-04-02 16:33:00,dine_in,1,643.3,0.0,0,completed
21417,7336,1664,2025-02-28 12:15:00,delivery,8,57.13,0.0,63,completed
21418,10628,215,2024-11-26 23:41:00,app,5,100.51,5.03,0,completed
21419,117,2266,2025-06-14 13:43:00,dine_in,8,82.19,8.22,0,completed
21420,3092,4215,2024-05-19 19:21:00,website,1,341.18,34.12,0,completed
21421,11930,2240,2025-02-18 15:54:00,delivery,3,997.56,0.0,20,completed
21422,8770,7052,2024-04-26 22:55:00,dine_in,1,163.78,0.0,0,completed
21423,11652,6195,2024-11-22 11:20:00,dine_in,5,114.22,5.71,0,completed
21424,12200,5480,2025-07-03 13:03:00,takeaway,5,156.09,15.61,0,completed
21425,1906,439,2024-02-05 10:38:00,delivery,7,303.7,15.19,19,completed
21426,11011,2156,2024-03-17 12:45:00,delivery,8,825.96,123.89,65,completed
21427,4398,4386,2024-11-01 18:47:00,website,1,534.92,26.75,0,completed
21428,1636,10448,2024-08-10 16:36:00,dine_in,8,428.05,21.4,0,cancelled
21429,6562,9670,2025-03-02 11:48:00,delivery,4,233.46,35.02,71,completed
21430,7276,4747,2025-07-04 10:58:00,delivery,7,945.16,0.0,23,completed
21431,9677,8375,2025-01-11 10:46:00,delivery,4,271.8,40.77,32,completed
21432,14637,11929,2024-01-19 19:42:00,dine_in,8,927.69,0.0,0,completed
21433,14520,11371,2025-06-12 17:28:00,dine_in,6,138.69,0.0,0,completed
21434,5731,681,2024-02-15 11:49:00,dine_in,7,558.87,0.0,0,completed
