customer_id,age_group,city,preferred_cuisine,dietary_preference,signup_date
2887,25-34,Jerusalem,Burger,low_carb,2023-12-14
2888,45-54,Givatayim,Sushi,none,2023-08-19
2889,45-54,Rehovot,Vegan,vegetarian,2024-12-26
2890,18-24,Netanya,Mexican,vegetarian,2024-03-11
2891,45-54,Petah Tikva,Cafe,vegetarian,2023-11-17
2892,45-54,Rehovot,Pizza,low_carb,2025-03-24
2893,55+,Beer Sheva,Seafood,none,2024-04-13
2894,35-44,Rehovot,Greek,gluten_free,2024-12-19
2895,55+,Netanya,Sushi,halal,2023-10-25
2896,45-54,Rehovot,Steakhouse,low_carb,2024-09-11
2897,35-44,Rishon LeZion,Cafe,halal,2023-09-29
2898,45-54,Rishon LeZion,Italian,none,2024-05-02
2899,18-24,Ramat Gan,Japanese,halal,2024-12-08
2900,35-44,Netanya,Thai,none,2024-04-12
2901,45-54,Ashdod,Italian,vegetarian,2024-01-24
2902,35-44,Herzliya,Mediterranean,gluten_free,2024-11-03
2903,18-24,Jerusalem,Greek,vegetarian,2025-09-27
2904,18-24,Rishon LeZion,Steakhouse,low_carb,2023-05-27
2905,18-24,Rishon LeZion,Pizza,none,2023-02-14
2906,45-54,Jerusalem,Seafood,vegan,2025-06-14
2907,25-34,Netanya,Mexican,vegetarian,2023-11-03
2908,55+,Beer Sheva,Seafood,halal,2025-08-15
2909,18-24,Herzliya,Indian,none,2023-11-21
2910,45-54,Netanya,Israeli,vegan,2025-07-07
2911,25-34,Beer Sheva,Israeli,gluten_free,2025-08-14
2912,55+,Eilat,Japanese,vegan,2023-10-23
2913,35-44,Rehovot,Vegan,vegetarian,2024-01-22
2914,45-54,Jerusalem,Asian,kosher,2024-10-22
2915,55+,Ramat Gan,Thai,low_carb,2024-11-21
2916,18-24,Haifa,Pizza,vegan,2024-10-12
2917,18-24,Eilat,Sushi,kosher,2025-07-09
2918,55+,Rishon LeZion,Italian,vegan,2024-09-10
2919,45-54,Haifa,Steakhouse,halal,2024-12-17
2920,18-24,Beer Sheva,Asian,kosher,2023-06-25
2921,25-34,Haifa,Italian,vegetarian,2025-05-04
2922,55+,Holon,Thai,vegetarian,2024-11-18
2923,18-24,Kfar Saba,Greek,vegetarian,2024-07-11
2924,25-34,Ashdod,Indian,vegan,2024-02-10
2925,55+,Petah Tikva,Greek,gluten_free,2024-11-18
2926,25-34,Haifa,Thai,halal,2025-06-24
2927,45-54,Herzliya,Steakhouse,halal,2025-04-30
2928,45-54,Netanya,Mexican,gluten_free,2025-02-01
2929,55+,Ashdod,Cafe,vegan,2024-11-06
2930,35-44,Kfar Saba,Thai,kosher,2024-01-21
2931,45-54,Haifa,Israeli,vegan,2025-04-17
2932,55+,Ashdod,Greek,low_carb,2024-12-05
2933,55+,Rehovot,Seafood,halal,2023-05-02
2934,55+,Givatayim,Vegan,none,2024-10-25
2935,18-24,Petah Tikva,Seafood,kosher,2025-01-13
2936,18-24,Givatayim,Cafe,vegetarian,2023-11-01
2937,18-24,Givatayim,Pizza,vegetarian,2023-12-31
2938,18-24,Netanya,Seafood,none,2023-09-14
2939,35-44,Holon,Pizza,halal,2023-01-30
2940,45-54,Beer Sheva,Seafood,vegetarian,2023-12-22
2941,45-54,Netanya,Indian,none,2024-11-27
2942,25-34,Netanya,Burger,gluten_free,2023-09-08
2943,25-34,Beer Sheva,Asian,halal,2023-10-28
2944,55+,Tel Aviv,Greek,kosher,2023-11-28
2945,45-54,Herzliya,Asian,vegetarian,2023-01-29
2946,25-34,Kfar Saba,Sushi,vegetarian,2024-05-11
2947,25-34,Kfar Saba,Mexican,kosher,2025-05-11
2948,35-44,Eilat,Greek,kosher,2023-11-04
2949,25-34,Jerusalem,Thai,low_carb,2023-07-26
2950,45-54,Beer Sheva,Thai,vegetarian,2023-06-03
2951,25-34,Haifa,Japanese,none,2023-01-18
2952,25-34,Kfar Saba,Sushi,none,2025-07-15
2953,55+,Petah Tikva,Sushi,none,2024-03-23
2954,35-44,Ashdod,Indian,low_carb,2025-04-29
2955,55+,Kfar Saba,Israeli,low_carb,2023-05-11
2956,18-24,Rehovot,Vegan,none,2023-08-06
2957,35-44,Netanya,Mexican,gluten_free,2024-12-03
2958,25-34,Rishon LeZion,Asian,vegan,2024-02-10
2959,35-44,Givatayim,Indian,halal,2025-03-26
2960,25-34,Kfar Saba,Steakhouse,kosher,2023-10-22
2961,55+,Jerusalem,Sushi,halal,2023-11-09
2962,45-54,Tel Aviv,Cafe,vegan,2025-01-27
2963,35-44,Herzliya,Italian,vegan,2023-01-08
2964,35-44,Netanya,Japanese,gluten_free,2024-03-07
2965,35-44,Petah Tikva,Asian,halal,2025-01-03
2966,55+,Ashdod,Greek,vegan,2023-01-27
2967,18-24,Jerusalem,Cafe,low_carb,2024-05-08
2968,45-54,Tel Aviv,Cafe,vegan,2025-07-05
2969,45-54,Rehovot,Cafe,none,2025-08-30
2970,55+,Ramat Gan,Cafe,gluten_free,2023-06-09
2971,25-34,Ramat Gan,Pizza,kosher,2024-04-24
2972,55+,Givatayim,Italian,low_carb,2024-08-29
2973,55+,Eilat,Pizza,gluten_free,2024-04-03
2974,55+,Eilat,Mediterranean,low_carb,2025-05-26
2975,25-34,Eilat,Mediterranean,vegan,2023-04-01
2976,45-54,Jerusalem,Cafe,halal,2024-12-18
2977,55+,Netanya,Steakhouse,gluten_free,2023-05-02
2978,35-44,Herzliya,Mexican,vegan,2024-07-20
2979,45-54,Netanya,Thai,none,2024-09-01
2980,55+,Haifa,Thai,kosher,2024-02-04
2981,18-24,Herzliya,Italian,gluten_free,2025-03-24
2982,25-34,Petah Tikva,Burger,none,2023-06-09
2983,35-44,Tel Aviv,Vegan,none,2024-02-29
2984,25-34,Givatayim,Seafood,kosher,2024-09-20
2985,45-54,Kfar Saba,Indian,low_carb,2024-09-15
2986,55+,Haifa,Vegan,vegetarian,2024-05-21
2987,55+,Ramat Gan,Thai,gluten_free,2023-03-25
2988,45-54,Rishon LeZion,Greek,halal,2025-03-04
2989,35-44,Holon,Thai,low_carb,2023-01-24
2990,45-54,Rehovot,Greek,halal,2024-01-13
2991,25-34,Jerusalem,Israeli,vegan,2025-07-15
2992,35-44,Ramat Gan,Indian,none,2023-03-05
2993,25-34,Kfar Saba,Indian,vegan,2023-05-07
2994,18-24,Petah Tikva,Vegan,gluten_free,2024-04-20
2995,35-44,Jerusalem,Thai,none,2025-06-06
2996,18-24,Jerusalem,Indian,none,2024-09-12
2997,25-34,Eilat,Burger,vegetarian,2023-09-20
2998,35-44,Tel Aviv,Burger,vegetarian,2024-10-20
2999,18-24,Ramat Gan,Cafe,none,2023-04-24
3000,45-54,Tel Aviv,Mexican,kosher,2023-07-14
3001,35-44,Beer Sheva,Israeli,kosher,2024-07-02
3002,35-44,Rishon LeZion,Italian,vegan,2024-10-01
3003,25-34,Petah Tikva,Asian,low_carb,2024-08-13
3004,45-54,Herzliya,Israeli,vegan,2023-07-13
3005,25-34,Eilat,Mexican,gluten_free,2024-12-17
3006,45-54,Ashdod,Indian,vegetarian,2024-04-08
3007,25-34,Rehovot,Mexican,low_carb,2025-04-19
3008,45-54,Rishon LeZion,Pizza,vegan,2024-06-05
3009,55+,Ramat Gan,Israeli,vegetarian,2023-03-08
3010,18-24,Holon,Burger,vegan,2025-02-14
3011,45-54,Rehovot,Indian,none,2025-05-08
3012,55+,Givatayim,Sushi,halal,2024-11-19
3013,25-34,Jerusalem,Thai,gluten_free,2024-03-16
3014,45-54,Ramat Gan,Asian,gluten_free,2025-05-03
3015,35-44,Beer Sheva,Steakhouse,none,2023-04-27
3016,18-24,Ramat Gan,Vegan,gluten_free,2025-04-27
3017,18-24,Netanya,Vegan,kosher,2025-09-10
3018,45-54,Beer Sheva,Italian,none,2025-07-21
3019,18-24,Givatayim,Thai,kosher,2024-10-04
3020,45-54,Herzliya,Italian,halal,2023-12-09
3021,45-54,Eilat,Burger,vegetarian,2025-04-22
3022,25-34,Eilat,Burger,vegan,2023-01-29
3023,18-24,Ramat Gan,Pizza,gluten_free,2025-05-02
3024,18-24,Kfar Saba,Japanese,vegan,2023-08-07
3025,18-24,Netanya,Asian,vegan,2025-08-01
3026,25-34,Beer Sheva,Mediterranean,vegetarian,2023-01-07
3027,25-34,Herzliya,Cafe,halal,2024-01-06
3028,45-54,Rishon LeZion,Burger,none,2023-04-05
3029,55+,Petah Tikva,Greek,low_carb,2025-09-05
3030,35-44,Rehovot,Asian,none,2023-07-22
3031,18-24,Ashdod,Seafood,vegetarian,2024-11-30
3032,55+,Tel Aviv,Israeli,none,2025-02-21
3033,55+,Holon,Steakhouse,halal,2025-08-03
3034,25-34,Eilat,Mexican,low_carb,2023-07-12
3035,55+,Beer Sheva,Steakhouse,kosher,2024-01-30
3036,25-34,Holon,Italian,vegetarian,2024-06-22
3037,35-44,Rishon LeZion,Mediterranean,low_carb,2025-05-09
3038,25-34,Eilat,Sushi,halal,2025-01-23
3039,55+,Tel Aviv,Mexican,vegan,2023-10-23
3040,55+,Ramat Gan,Japanese,vegan,2025-03-13
3041,35-44,Jerusalem,Cafe,low_carb,2024-10-07
3042,55+,Holon,Steakhouse,kosher,2024-08-26
3043,18-24,Petah Tikva,Indian,gluten_free,2024-11-22
3044,18-24,Herzliya,Seafood,kosher,2025-04-06
3045,55+,Petah Tikva,Indian,vegetarian,2023-04-23
3046,35-44,Kfar Saba,Cafe,vegan,2025-08-24
3047,35-44,Haifa,Mexican,vegan,2025-02-11
3048,55+,Petah Tikva,Burger,none,2024-11-13
3049,45-54,Tel Aviv,Japanese,none,2023-02-15
3050,18-24,Netanya,Thai,vegan,2023-04-27
3051,35-44,Ashdod,Israeli,kosher,2023-09-23
3052,45-54,Eilat,Sushi,gluten_free,2023-11-26
3053,45-54,Tel Aviv,Burger,vegetarian,2023-06-11
3054,35-44,Ramat Gan,Steakhouse,vegetarian,2025-06-05
3055,55+,Beer Sheva,Japanese,vegan,2025-06-24
3056,25-34,Rehovot,Indian,vegan,2023-08-22
3057,18-24,Kfar Saba,Italian,vegan,2023-09-15
3058,55+,Rishon LeZion,Vegan,kosher,2024-07-07
3059,18-24,Beer Sheva,Thai,none,2024-09-21
3060,45-54,Netanya,Sushi,vegan,2023-10-22
3061,35-44,Herzliya,Italian,gluten_free,2025-04-25
3062,45-54,Givatayim,Thai,halal,2024-02-12
3063,35-44,Ashdod,Thai,gluten_free,2023-05-08
3064,35-44,Beer Sheva,Steakhouse,kosher,2024-10-01
3065,18-24,Herzliya,Mexican,kosher,2024-06-15
3066,35-44,Petah Tikva,Thai,gluten_free,2023-09-19
3067,25-34,Beer Sheva,Mexican,low_carb,2023-10-12
3068,25-34,Tel Aviv,Cafe,vegan,2025-08-18
3069,45-54,Jerusalem,Indian,none,2025-08-11
3070,35-44,Jerusalem,Israeli,kosher,2023-08-12
3071,45-54,Ramat Gan,Burger,halal,2023-09-27
3072,55+,Netanya,Seafood,vegan,2023-11-20
3073,25-34,Herzliya,Mediterranean,halal,2023-04-10
3074,35-44,Rishon LeZion,Indian,kosher,2024-12-28
3075,25-34,Givatayim,Steakhouse,gluten_free,2024-04-08
3076,25-34,Haifa,Pizza,kosher,2024-05-07
3077,18-24,Rishon LeZion,Mexican,none,2023-04-06
3078,18-24,Eilat,Italian,gluten_free,2025-02-28
3079,35-44,Netanya,Vegan,kosher,2025-07-07
3080,18-24,Ramat Gan,Mediterranean,gluten_free,2023-11-11
3081,35-44,Jerusalem,Burger,low_carb,2023-10-27
3082,18-24,Petah Tikva,Israeli,kosher,2024-12-28
3083,55+,Kfar Saba,Sushi,kosher,2023-09-09
3084,55+,Holon,Mexican,vegetarian,2024-10-26
3085,18-24,Givatayim,Israeli,halal,2024-12-06
3086,35-44,Ramat Gan,Italian,gluten_free,2023-05-08
3087,25-34,Petah Tikva,Steakhouse,low_carb,2023-12-02
3088,55+,Haifa,Steakhouse,halal,2025-02-03
3089,45-54,Ashdod,Asian,halal,2025-08-17
3090,18-24,Ashdod,Seafood,kosher,2024-06-30
3091,18-24,Jerusalem,Vegan,none,2025-03-17
3092,55+,Jerusalem,Japanese,vegetarian,2025-03-06
3093,35-44,Ramat Gan,Cafe,kosher,2025-06-03
3094,35-44,Haifa,Burger,kosher,2023-10-19
3095,25-34,Jerusalem,Cafe,vegetarian,2023-05-17
3096,55+,Rishon LeZion,Greek,vegetarian,2023-03-16
3097,35-44,Rehovot,Greek,gluten_free,2024-07-12
3098,45-54,Ashdod,Vegan,halal,2025-02-15
3099,45-54,Haifa,Cafe,halal,2023-05-12
3100,18-24,Tel Aviv,Thai,none,2024-05-06
3101,55+,Ashdod,Mexican,none,2025-01-01
3102,18-24,Netanya,Sushi,gluten_free,2023-08-14
3103,18-24,Petah Tikva,Mexican,kosher,2024-12-31
3104,25-34,Eilat,Italian,low_carb,2025-08-31
3105,25-34,Petah Tikva,Mediterranean,vegan,2023-10-26
3106,55+,Kfar Saba,Japanese,halal,2025-05-12
3107,45-54,Haifa,Pizza,vegetarian,2023-11-14
3108,45-54,Ramat Gan,Burger,low_carb,2025-04-25
3109,35-44,Rishon LeZion,Steakhouse,kosher,2023-12-26
3110,18-24,Givatayim,Italian,vegetarian,2024-03-21
3111,25-34,Ramat Gan,Thai,low_carb,2023-01-04
3112,18-24,Netanya,Japanese,low_carb,2023-08-24
3113,18-24,Beer Sheva,Vegan,none,2023-04-23
3114,18-24,Ashdod,Mexican,kosher,2025-08-26
3115,35-44,Ramat Gan,Israeli,kosher,2024-01-26
3116,25-34,Ramat Gan,Steakhouse,none,2023-01-10
3117,25-34,Rehovot,Seafood,none,2023-12-16
3118,35-44,Holon,Greek,low_carb,2024-11-15
3119,35-44,Netanya,Vegan,halal,2025-08-29
3120,55+,Netanya,Cafe,none,2023-11-19
3121,55+,Givatayim,Mexican,halal,2023-09-08
3122,18-24,Netanya,Thai,kosher,2024-06-05
3123,18-24,Ashdod,Greek,halal,2024-08-13
3124,25-34,Kfar Saba,Pizza,halal,2023-08-12
3125,55+,Haifa,Cafe,vegetarian,2025-03-29
3126,45-54,Herzliya,Cafe,low_carb,2024-08-27
3127,45-54,Netanya,Mediterranean,kosher,2024-03-30
3128,55+,Beer Sheva,Steakhouse,kosher,2025-04-17
3129,18-24,Jerusalem,Indian,halal,2023-03-14
3130,45-54,Eilat,Pizza,gluten_free,2024-09-27
3131,45-54,Givatayim,Burger,vegetarian,2023-04-14
3132,18-24,Netanya,Pizza,kosher,2024-11-02
3133,25-34,Beer Sheva,Mexican,kosher,2023-08-16
3134,45-54,Herzliya,Japanese,none,2024-03-17
3135,45-54,Ramat Gan,Pizza,none,2024-04-04
3136,35-44,Rehovot,Pizza,vegetarian,2025-05-17
3137,35-44,Kfar Saba,Italian,gluten_free,2023-04-11
3138,25-34,Beer Sheva,Sushi,vegetarian,2023-04-13
3139,45-54,Givatayim,Greek,kosher,2023-11-12
3140,45-54,Kfar Saba,Israeli,gluten_free,2025-08-18
3141,35-44,Ashdod,Burger,kosher,2025-06-24
3142,25-34,Givatayim,Burger,none,2024-08-11
3143,45-54,Rishon LeZion,Vegan,kosher,2024-07-03
3144,45-54,Eilat,Seafood,kosher,2024-06-08
3145,25-34,Ramat Gan,Vegan,halal,2023-12-09
3146,45-54,Tel Aviv,Asian,vegetarian,2023-12-26
3147,18-24,Eilat,Thai,halal,2024-08-01
3148,55+,Givatayim,Seafood,vegetarian,2024-05-26
3149,45-54,Tel Aviv,Indian,vegan,2023-06-12
3150,25-34,Ashdod,Italian,vegan,2023-06-29
3151,18-24,Ramat Gan,Thai,none,2024-04-30
3152,25-34,Rishon LeZion,Greek,low_carb,2025-04-06
3153,18-24,Kfar Saba,Greek,halal,2025-05-11
3154,55+,Ashdod,Mediterranean,low_carb,2025-04-11
3155,18-24,Kfar Saba,Cafe,gluten_free,2023-07-31
3156,25-34,Tel Aviv,Indian,low_carb,2024-03-24
3157,55+,Ashdod,Thai,halal,2023-01-17
3158,25-34,Holon,Israeli,halal,2023-11-08
3159,18-24,Haifa,Greek,vegan,2023-01-28
3160,45-54,Rishon LeZion,Cafe,halal,2024-10-26
3161,45-54,Givatayim,Japanese,kosher,2025-04-26
3162,55+,Rishon LeZion,Israeli,kosher,2023-10-13
3163,45-54,Tel Aviv,Cafe,kosher,2023-02-27
3164,45-54,Jerusalem,Steakhouse,vegan,2025-01-09
3165,55+,Givatayim,Japanese,vegan,2025-01-08
3166,55+,Tel Aviv,Italian,gluten_free,2024-03-18
3167,35-44,Ramat Gan,Burger,halal,2023-01-16
3168,18-24,Tel Aviv,Steakhouse,vegetarian,2025-03-24
3169,45-54,Petah Tikva,Sushi,vegetarian,2025-04-01
3170,25-34,Eilat,Italian,halal,2025-01-18
3171,35-44,Rehovot,Thai,none,2023-09-10
3172,25-34,Givatayim,Sushi,halal,2025-01-10
3173,45-54,Beer Sheva,Cafe,vegetarian,2023-01-12
3174,25-34,Tel Aviv,Mexican,halal,2025-04-28
3175,35-44,Netanya,Israeli,low_carb,2023-11-25
3176,18-24,Jerusalem,Sushi,low_carb,2024-03-07
3177,45-54,Jerusalem,Burger,vegan,2025-07-19
3178,45-54,Netanya,Asian,low_carb,2023-03-15
3179,45-54,Holon,Italian,none,2025-02-11
3180,45-54,Netanya,Thai,low_carb,2024-08-19
3181,45-54,Jerusalem,Burger,none,2024-09-01
3182,45-54,Beer Sheva,Cafe,vegetarian,2024-09-23
3183,25-34,Petah Tikva,Sushi,halal,2023-03-13
3184,18-24,Netanya,Pizza,none,2023-05-28
3185,18-24,Ashdod,Cafe,halal,2025-03-20
3186,55+,Petah Tikva,Asian,none,2025-09-25
3187,25-34,Eilat,Sushi,none,2023-12-28
3188,35-44,Ramat Gan,Steakhouse,vegan,2025-03-10
3189,25-34,Eilat,Thai,gluten_free,2023-10-14
3190,45-54,Tel Aviv,Japanese,none,2024-04-15
3191,18-24,Rehovot,Thai,vegetarian,2023-01-15
3192,55+,Holon,Indian,low_carb,2025-09-24
3193,55+,Ramat Gan,Israeli,kosher,2025-04-15
3194,45-54,Rehovot,Thai,halal,2025-06-24
3195,45-54,Rehovot,Burger,vegetarian,2023-07-12
3196,18-24,Givatayim,Burger,low_carb,2023-01-02
3197,18-24,Givatayim,Mexican,low_carb,2023-04-08
3198,55+,Kfar Saba,Mexican,vegetarian,2023-02-09
3199,45-54,Ashdod,Asian,halal,2023-07-26
3200,25-34,Ashdod,Indian,low_carb,2025-08-30
3201,55+,Kfar Saba,Japanese,vegan,2024-09-17
3202,55+,Eilat,Cafe,none,2024-02-02
3203,25-34,Rehovot,Indian,vegetarian,2023-06-09
3204,55+,Ramat Gan,Israeli,gluten_free,2024-11-21
3205,18-24,Rehovot,Mexican,gluten_free,2023-05-01
3206,45-54,Holon,Sushi,vegan,2023-08-07
3207,18-24,Herzliya,Thai,vegetarian,2023-04-11
3208,45-54,Ashdod,Pizza,none,2023-08-31
3209,55+,Herzliya,Pizza,low_carb,2025-05-23
3210,55+,Holon,Indian,vegetarian,2024-04-07
3211,25-34,Netanya,Cafe,low_carb,2023-07-16
3212,25-34,Rishon LeZion,Indian,vegan,2024-03-03
3213,25-34,Jerusalem,Asian,low_carb,2025-06-07
3214,45-54,Herzliya,Indian,none,2023-02-28
3215,55+,Haifa,Italian,kosher,2023-11-18
3216,45-54,Kfar Saba,Pizza,halal,2024-08-21
3217,55+,Eilat,Thai,kosher,2025-02-22
3218,45-54,Herzliya,Japanese,low_carb,2025-07-04
3219,55+,Ramat Gan,Steakhouse,none,2023-03-11
3220,45-54,Haifa,Indian,gluten_free,2023-06-09
3221,45-54,Jerusalem,Burger,kosher,2023-02-14
3222,18-24,Rishon LeZion,Greek,gluten_free,2025-08-27
3223,18-24,Netanya,Pizza,halal,2024-04-05
3224,25-34,Rishon LeZion,Italian,low_carb,2023-08-31
3225,18-24,Holon,Steakhouse,vegetarian,2023-06-16
3226,25-34,Ramat Gan,Thai,vegetarian,2024-08-28
3227,35-44,Kfar Saba,Seafood,vegan,2023-03-23
3228,45-54,Kfar Saba,Mexican,vegan,2024-06-19
3229,25-34,Rishon LeZion,Italian,halal,2024-10-22
3230,18-24,Rehovot,Cafe,kosher,2024-06-28
3231,55+,Rishon LeZion,Japanese,gluten_free,2024-04-16
3232,18-24,Rishon LeZion,Mediterranean,vegetarian,2023-06-18
3233,18-24,Rehovot,Sushi,vegan,2024-09-05
3234,25-34,Beer Sheva,Sushi,gluten_free,2023-06-19
3235,25-34,Herzliya,Vegan,vegetarian,2023-12-22
3236,25-34,Petah Tikva,Asian,vegan,2023-09-17
3237,45-54,Ramat Gan,Cafe,none,2024-03-01
3238,25-34,Jerusalem,Mediterranean,vegan,2025-05-03
3239,45-54,Eilat,Pizza,vegan,2023-10-21
3240,35-44,Petah Tikva,Indian,halal,2023-12-12
3241,25-34,Haifa,Cafe,halal,2024-02-28
3242,25-34,Rehovot,Greek,kosher,2024-11-07
3243,25-34,Haifa,Vegan,halal,2024-06-17
3244,45-54,Rishon LeZion,Mediterranean,kosher,2023-05-28
3245,25-34,Ramat Gan,Burger,gluten_free,2023-10-10
3246,35-44,Eilat,Cafe,halal,2025-02-28
3247,35-44,Givatayim,Seafood,kosher,2023-01-11
3248,18-24,Kfar Saba,Seafood,halal,2024-09-01
3249,35-44,Herzliya,Cafe,vegan,2024-07-29
3250,18-24,Netanya,Asian,halal,2023-02-23
3251,25-34,Tel Aviv,Vegan,gluten_free,2024-02-04
3252,25-34,Ashdod,Greek,kosher,2024-12-19
3253,18-24,Netanya,Cafe,vegan,2023-11-15
3254,45-54,Tel Aviv,Japanese,halal,2023-02-16
3255,35-44,Haifa,Italian,gluten_free,2023-12-29
3256,55+,Eilat,Asian,low_carb,2024-10-30
3257,55+,Herzliya,Israeli,low_carb,2025-01-10
3258,25-34,Ashdod,Seafood,gluten_free,2025-05-28
3259,55+,Tel Aviv,Greek,vegan,2024-03-13
3260,55+,Haifa,Italian,vegan,2024-06-23
3261,25-34,Holon,Greek,kosher,2025-07-29
3262,35-44,Jerusalem,Indian,vegan,2025-09-01
3263,45-54,Jerusalem,Pizza,halal,2023-10-22
3264,25-34,Petah Tikva,Israeli,none,2025-05-09
3265,45-54,Ashdod,Pizza,kosher,2023-07-20
3266,55+,Netanya,Vegan,gluten_free,2023-12-18
3267,18-24,Eilat,Japanese,vegetarian,2025-07-30
3268,35-44,Petah Tikva,Pizza,halal,2024-05-17
3269,45-54,Petah Tikva,Cafe,vegan,2025-06-29
3270,18-24,Ashdod,Thai,kosher,2023-01-12
3271,18-24,Netanya,Burger,gluten_free,2024-12-13
3272,35-44,Rehovot,Greek,vegetarian,2023-06-06
3273,55+,Rishon LeZion,Seafood,low_carb,2023-07-20
3274,25-34,Haifa,Japanese,halal,2024-04-18
3275,18-24,Rehovot,Sushi,vegan,2023-05-16
3276,18-24,Beer Sheva,Cafe,halal,2025-07-19
3277,55+,Kfar Saba,Pizza,gluten_free,2023-04-11
3278,45-54,Rishon LeZion,Steakhouse,low_carb,2024-09-02
3279,55+,Petah Tikva,Asian,kosher,2025-06-17
3280,45-54,Tel Aviv,Cafe,low_carb,2024-02-20
3281,45-54,Petah Tikva,Seafood,none,2024-10-08
3282,25-34,Haifa,Israeli,kosher,2025-08-12
3283,25-34,Ashdod,Pizza,kosher,2024-10-21
3284,35-44,Holon,Sushi,vegan,2024-10-17
3285,45-54,Netanya,Italian,halal,2024-06-16
3286,35-44,Ramat Gan,Burger,none,2023-09-02
3287,25-34,Beer Sheva,Cafe,gluten_free,2023-11-07
3288,25-34,Jerusalem,Mediterranean,none,2024-01-27
3289,25-34,Kfar Saba,Steakhouse,vegan,2024-06-10
3290,55+,Herzliya,Israeli,vegetarian,2025-07-06
3291,25-34,Ashdod,Indian,halal,2023-01-22
3292,35-44,Holon,Vegan,halal,2023-12-06
3293,35-44,Petah Tikva,Seafood,none,2024-01-08
3294,18-24,Givatayim,Indian,halal,2024-12-07
3295,35-44,Rishon LeZion,Pizza,halal,2025-09-09
3296,45-54,Haifa,Indian,kosher,2025-02-03
3297,35-44,Holon,Vegan,kosher,2023-05-20
3298,35-44,Petah Tikva,Italian,vegan,2023-06-26
3299,35-44,Netanya,Indian,gluten_free,2023-05-22
3300,55+,Rishon LeZion,Cafe,low_carb,2023-06-05
3301,55+,Eilat,Asian,gluten_free,2025-08-31
3302,55+,Kfar Saba,Steakhouse,vegan,2024-10-05
3303,45-54,Givatayim,Israeli,none,2023-03-20
3304,35-44,Tel Aviv,Cafe,low_carb,2023-10-30
3305,55+,Rishon LeZion,Italian,kosher,2023-10-05
3306,45-54,Holon,Steakhouse,low_carb,2024-10-02
3307,35-44,Haifa,Indian,none,2023-10-02
3308,55+,Jerusalem,Thai,kosher,2023-05-29
3309,45-54,Holon,Mediterranean,gluten_free,2025-06-10
3310,55+,Eilat,Burger,gluten_free,2023-07-29
3311,25-34,Kfar Saba,Sushi,kosher,2023-11-14
3312,18-24,Holon,Vegan,kosher,2025-07-14
3313,25-34,Beer Sheva,Greek,gluten_free,2023-07-30
3314,18-24,Jerusalem,Italian,vegetarian,2025-08-15
3315,45-54,Ramat Gan,Mediterranean,gluten_free,2023-01-14
3316,45-54,Herzliya,Japanese,kosher,2023-11-20
3317,25-34,Kfar Saba,Asian,vegan,2024-07-04
3318,35-44,Jerusalem,Cafe,kosher,2023-05-28
3319,35-44,Kfar Saba,Steakhouse,kosher,2023-03-20
3320,45-54,Eilat,Vegan,low_carb,2025-09-09
3321,35-44,Tel Aviv,Seafood,gluten_free,2025-08-14
3322,55+,Tel Aviv,Pizza,vegan,2024-10-05
3323,45-54,Beer Sheva,Burger,halal,2023-12-26
3324,45-54,Holon,Asian,kosher,2023-01-04
3325,18-24,Netanya,Greek,halal,2025-01-31
3326,35-44,Rishon LeZion,Seafood,low_carb,2023-07-29
3327,25-34,Netanya,Thai,low_carb,2023-09-27
3328,25-34,Herzliya,Pizza,gluten_free,2023-02-23
3329,35-44,Givatayim,Sushi,halal,2023-03-04
3330,35-44,Tel Aviv,Burger,none,2024-07-11
3331,35-44,Kfar Saba,Steakhouse,vegan,2023-07-08
3332,18-24,Eilat,Israeli,vegan,2024-05-27
3333,35-44,Holon,Japanese,vegetarian,2025-05-13
3334,18-24,Rehovot,Vegan,vegetarian,2024-03-23
3335,55+,Ramat Gan,Vegan,gluten_free,2024-01-03
3336,18-24,Jerusalem,Thai,halal,2025-06-01
3337,55+,Beer Sheva,Asian,low_carb,2023-01-25
3338,18-24,Rishon LeZion,Mexican,none,2025-07-11
3339,25-34,Rishon LeZion,Italian,low_carb,2024-08-14
3340,18-24,Beer Sheva,Indian,none,2023-05-09
3341,18-24,Petah Tikva,Greek,halal,2023-04-30
3342,55+,Ramat Gan,Steakhouse,gluten_free,2023-12-30
3343,18-24,Haifa,Seafood,kosher,2023-01-13
3344,55+,Netanya,Asian,halal,2024-06-07
3345,18-24,Netanya,Asian,halal,2024-09-05
3346,45-54,Jerusalem,Steakhouse,vegan,2025-04-26
3347,35-44,Eilat,Cafe,vegetarian,2025-02-20
3348,55+,Kfar Saba,Israeli,vegan,2023-07-14
3349,35-44,Ramat Gan,Greek,low_carb,2023-10-23
3350,18-24,Eilat,Mediterranean,none,2025-06-12
3351,45-54,Ashdod,Japanese,vegetarian,2025-03-12
3352,55+,Haifa,Burger,vegan,2024-11-02
3353,25-34,Holon,Asian,gluten_free,2023-09-21
3354,45-54,Tel Aviv,Vegan,kosher,2024-09-11
3355,18-24,Holon,Cafe,low_carb,2024-07-03
3356,55+,Tel Aviv,Vegan,gluten_free,2024-12-18
3357,25-34,Rehovot,Japanese,vegetarian,2025-02-14
3358,55+,Rehovot,Greek,vegan,2024-08-14
3359,55+,Beer Sheva,Vegan,halal,2023-05-22
3360,18-24,Herzliya,Japanese,none,2024-08-29
